userName,score,content,at,thumbsUpCount,source,category
Jester Lebowski,1,dirty unsanitary product report bedbug mite inside product packaging done buy aliexpress majority counterfeit electrical fire hazard anime product counterfeit illegal resell u cellphone charger fire hazard done follow safety law report fabric item bedbug mite infesting customer home aliexpress sued shut aliexpress allows intellectual property theft,2026-02-22 06:52:26,1,ali-express_reviews,product_quality
Joseph Farley,1,im pretty new user app live tried buying thing however recently purchased item either didst work wrong description even one purchase purchased first transaction didst go purchased sent duplicate receiving item company would not take back hundred dollar hour hour time trying get confirm return stay away,2026-02-22 06:09:00,4,ali-express_reviews,refund_return
Mango Tango,4,love app especially like online aesthetic great trinket accessory bigger go quality scale buy press nail shoe hair clip etc get pay due diligence get good stuff thing live bought year ago still use day no issue buy thing hard break regardless quality eg desk mat enamel pin trade price speed tho delivery u 24 week,2026-02-22 05:26:03,4,ali-express_reviews,delivery_shipping
A'Jewell Davis,1,love god please remove stupid buy feature cant even option place cart useless genuinely ruining entire app,2026-02-22 04:23:02,1,ali-express_reviews,app_usability
Mikolop Harmeszka,1,overall try get much time possible file advertstiment ramification eventually get shadowbanned without explanation without real support,2026-02-22 04:16:20,1,ali-express_reviews,customer_service
CHICO SMITH,5,satisfaction guarantee,2026-02-22 03:01:00,0,ali-express_reviews,other
Nadir Mian,2,tone notification even order update notification notification still continuous unnecessary update way delivered really needed,2026-02-22 02:35:17,1,ali-express_reviews,app_usability
S,1,buy expensive item cancel one month no penalty fraud seller listing expensive item hold money get interest long time good low price item offer good get cancelled one month item stolen delivery take 2 month refund,2026-02-22 02:26:10,6,ali-express_reviews,delivery_shipping
Bill Graham,1,totally suck ordered item 3 week later still hast shipped get daily message pay yet payment made day order let see get refund contact bank theft,2026-02-22 01:22:11,2,ali-express_reviews,refund_return
Dwayne Miller,1,ordered stuff took money never received item,2026-02-22 00:49:58,2,ali-express_reviews,other
Timothe Lampkin,1,app not right app delivery taking forever not recommend,2026-02-21 23:29:57,2,ali-express_reviews,delivery_shipping
Thomas Carney,2,never buy clothes pokemon card fake,2026-02-21 22:21:44,0,ali-express_reviews,product_quality
Ron Meikle,1,app wont show category right automotive show stuff not handy your looking tool,2026-02-21 21:14:41,1,ali-express_reviews,app_usability
S “S N” Nadaraja,2,site user unfriendly no logo go back order instead shipped shipped logo doe n't help much tracking joke email doe n't current tracking number reached local airport expected delivery unknown site need work make usable,2026-02-21 21:12:57,1,ali-express_reviews,delivery_shipping
Peter Street,1,lost many sale not allowing add thing cart forcing buy instead done buy anything really dumb id honestly pay item able put damn cart,2026-02-21 21:08:13,1,ali-express_reviews,other
Jackson,5,excellent experience,2026-02-21 21:06:10,0,ali-express_reviews,other
Afzaal Mian,5,issue aliexpress seller resolved aliexpress help centre thank refund,2026-02-21 20:07:23,0,ali-express_reviews,refund_return
Rigz143 Boykin,1,thought great till bought labuan n suddenly cant find address ugh package made fine one total ripe say contact carrier chinese cant contact total ripped please help,2026-02-21 20:03:41,1,ali-express_reviews,delivery_shipping
Dark AlchemyXEX,1,lost 9800 stolen package aliexpress said got there nothing done aliexpress update reply aliexpress refused refund directed courier stated delivered went back forth no resolution,2026-02-21 19:59:01,4,ali-express_reviews,delivery_shipping
Rohit D,1,easy use find item never crashed straight forward order update customer service another ballgame ran problem order sharing clear photo wrong item sent supplier original packaging explicitly showing issue measuring tape asked provide date stamped video unpacking item ridiculous save headache buy reputable source customer service non existent,2026-02-21 19:34:24,3,ali-express_reviews,app_usability
George Corris,4,like way thing work app,2026-02-21 19:09:41,0,ali-express_reviews,app_usability
Stephen Allen,5,product arrived within timescale described good condition,2026-02-21 19:07:13,0,ali-express_reviews,other
Celine Murray,1,avoid good selling fake good especially android device software nowhere near supposed returning something give photo return label you 'll print mail company may not,2026-02-21 18:16:37,1,ali-express_reviews,refund_return
Adams Mallory,1,never loaded app got hacked,2026-02-21 16:21:38,2,ali-express_reviews,app_usability
Femi Femlad,3,good app cheap affordable suggested u reduce shipping fee would buy good 300 shipping fee 2000 plus something,2026-02-21 16:07:09,0,ali-express_reviews,delivery_shipping
Riva Levitt,1,good value find look carefully delivery charge could 3 time cost item homepage not user friendly choice random object low minimum compared similar site recently item doe n't arrive damaged photo not enough supply sometimes impossible proof like impossible post office document wont take responsibility bad packaging no list item package no late compensation lost 1,2026-02-21 16:03:27,10,ali-express_reviews,delivery_shipping
Alan Morris,5,aliexpress excellent easy use clear understand app work well need shopping platformapp developer done good jobthank you,2026-02-21 15:55:28,0,ali-express_reviews,app_usability
S A,1,worst customer service ever deleted account 10 year day day get worse yesterday tell package not arrived city still say prove prove end didst received package lost hard working money dealing customer service not taking sec read understand done waste money go temp amazon allegro etcjust read replay showed,2026-02-21 14:40:19,2,ali-express_reviews,delivery_shipping
Nikola Jovanović,3,tryže mi da claim još mako je see planćno cent sega je bill ipod 5000 dinar š je mane od 50 era,2026-02-21 14:12:56,3,ali-express_reviews,other
NIRO SAN,5,perfect shopping app,2026-02-21 14:08:44,0,ali-express_reviews,app_usability
Travis Bone,5,usually pretty good always ordering something app,2026-02-21 13:30:20,0,ali-express_reviews,app_usability
Shah Alom,4,good,2026-02-21 13:00:59,0,ali-express_reviews,other
Sam Austin,1,many scammer got bad product aliexpress would n't send courier pick return expected post back china wait approved refund contacted customer service 6 time time refused send courier 사기꾼 같은 판매자가 너무 많습니다 불량 제품을 받았는데도 aliexpress는 반품 택배를 보내주지 않았습니다 제가 직접 중국으로 반송하고 환불 승인을 기다리라고 했습니다 고객센터에 총 6번이나 문의했지만 매번 반품 택배를 보내는 것은 거부했습니다,2026-02-21 12:48:06,4,ali-express_reviews,delivery_shipping
Tokuijin,1,still haven received refund customer service abysmal,2026-02-21 12:36:59,3,ali-express_reviews,refund_return
Penelope,5,love aliexpress ordered many many time always received order although item take arrive make sure read product specification item ensure getting think ordering,2026-02-21 11:29:34,1,ali-express_reviews,other
Rayna Stoyanova,1,next fake app price expensive description always incorrect searching algorithm present pear search tomato worst thing claim buyer protection item delay which not true and want contact support ask simple no option reach support heeded somewhere deeply avoid aliexpress not year ago,2026-02-21 11:22:06,4,ali-express_reviews,product_quality
Norbert Gal,1,parcel got lost very email confirming still aliexpress said not enough proof get refund money gone im wasting time chasing refund talk,2026-02-21 11:04:29,2,ali-express_reviews,refund_return
Han Sytsma,3,app getting worse day kind unwanted popups fast checking int possible anymore the unwanted rubbish,2026-02-21 11:02:32,3,ali-express_reviews,app_usability
Peter,5,great app great price great service always check around best price platform like watch seller say offer deal outside platform say no order via platform protect,2026-02-21 10:54:22,0,ali-express_reviews,pricing_discount
Wasimgondal9 Gondal,5,aliexpress good app purchase many time app fast delivery cancel parcel refund back soon problem app people show picture thing try purchase devil different purchase make sure item different,2026-02-21 10:11:45,0,ali-express_reviews,delivery_shipping
Pseudonymous,1,customer support garbage time wasting human give robotic response done directly address issue no respect customer time effort senior rep done address problem copy paste script edit response aliexpress reply think came experience complain terrible customer service robotic reply done address actual concern response refer customer service,2026-02-21 09:57:59,3,ali-express_reviews,customer_service
A Google user,1,careful buy anything fragile aliexpress possible open item presence courier agent confirm intact aliexpress blame broken item,2026-02-21 09:04:46,4,ali-express_reviews,delivery_shipping
Cyphon,5,wow app 10 10 every order make safely delivered,2026-02-21 08:11:58,1,ali-express_reviews,app_usability
Mark Pettengill,5,tell love window shopping,2026-02-21 07:20:06,0,ali-express_reviews,other
*Chrissy* R,5,love shop,2026-02-21 06:12:18,0,ali-express_reviews,other
Dinesh Mirpuri (D'Gaia),1,horrible experience verify say sent email nothing come email,2026-02-21 05:12:53,2,ali-express_reviews,ads_promotions
G H,1,scammer abundant mail empty package piece trash package impossible dealing aliexpress get refund your left try work bank,2026-02-21 05:09:11,1,ali-express_reviews,delivery_shipping
